"Name","Id","Description","Type","AssignmentsCount","AssignableScopesCount","AssignableScopesMG","AssignableScopes","DataRelated","RoleAssWriteCapable","Actions","NotActions","DataActions","NotDataActions"
"Logic App Operator","515c2055-d9d4-4321-b1b9-bd0c9a0f79fe","Lets you read, enable and disable logic app.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*/read; Microsoft.Insights/metricAlerts/*/read; Microsoft.Insights/diagnosticSettings/*/read; Microsoft.Insights/metricDefinitions/*/read; Microsoft.Logic/*/read; Microsoft.Logic/workflows/disable/action; Microsoft.Logic/workflows/enable/action; Microsoft.Logic/workflows/validate/action; Microsoft.Resources/deployments/operations/read; Microsoft.Resources/subscriptions/operationresults/read; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*; Microsoft.Web/connectionGateways/*/read; Microsoft.Web/connections/*/read; Microsoft.Web/customApis/*/read; Microsoft.Web/serverFarms/read","","",""
"Managed Application Contributor Role","641177b8-a67a-45b9-a033-47bc880bb21e","Allows for creating managed application resources.","Builtin","0","","","/","false","False","*/read; Microsoft.Solutions/applications/*; Microsoft.Solutions/register/action; Microsoft.Resources/subscriptions/resourceGroups/*; Microsoft.Resources/deployments/*","","",""
"Managed Application Operator Role","c7393b34-138c-406f-901b-d8cf2b17e6ae","Lets you read and perform actions on Managed Application resources","Builtin","0","","","/","false","False","*/read; Microsoft.Solutions/applications/read; Microsoft.Solutions/*/action","","",""
"Managed Applications Reader","b9331d33-8a36-4f8c-b097-4f54124fdb44","Lets you read resources in a managed app and request JIT access.","Builtin","0","","","/","false","False","*/read; Microsoft.Resources/deployments/*; Microsoft.Solutions/jitRequests/*","","",""
"Managed HSM contributor","18500a29-7fe2-46b2-a342-b16a415e101d","Lets you manage managed HSM pools, but not access to them.","Builtin","0","","","/","false","False","Microsoft.KeyVault/managedHSMs/*; Microsoft.KeyVault/deletedManagedHsms/read; Microsoft.KeyVault/locations/deletedManagedHsms/read; Microsoft.KeyVault/locations/deletedManagedHsms/purge/action; Microsoft.KeyVault/locations/managedHsmOperationResults/read","","",""
"Managed Identity Contributor","e40ec5ca-96e0-45a2-b4ff-59039f2c2b59","Create, Read, Update, and Delete User Assigned Identity","Builtin","0","","","/","false","False","Microsoft.ManagedIdentity/userAssignedIdentities/read; Microsoft.ManagedIdentity/userAssignedIdentities/write; Microsoft.ManagedIdentity/userAssignedIdentities/delete; Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Resources/deployments/*; Microsoft.Support/*","","",""
"Managed Identity Operator","f1a07417-d97a-45cb-824c-7a7467783830","Read and Assign User Assigned Identity","Builtin","0","","","/","false","False","Microsoft.ManagedIdentity/userAssignedIdentities/*/read; Microsoft.ManagedIdentity/userAssignedIdentities/*/assign/action; Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Resources/deployments/*; Microsoft.Support/*","","",""
"Managed Services Registration assignment Delete Role","91c1777a-f3dc-4fae-b103-61d183457e46","Managed Services Registration Assignment Delete Role allows the managing tenant users to delete the registration assignment assigned to their tenant.","Builtin","0","","","/","false","False","Microsoft.ManagedServices/registrationAssignments/read; Microsoft.ManagedServices/registrationAssignments/delete; Microsoft.ManagedServices/operationStatuses/read","","",""
"Management Group Contributor","5d58bcaf-24a5-4b20-bdb6-eed9f69fbe4c","Management Group Contributor Role","Builtin","0","","","/","false","False","Microsoft.Management/managementGroups/delete; Microsoft.Management/managementGroups/read; Microsoft.Management/managementGroups/subscriptions/delete; Microsoft.Management/managementGroups/subscriptions/write; Microsoft.Management/managementGroups/write; Microsoft.Management/managementGroups/subscriptions/read","","",""
"Management Group Reader","ac63b705-f282-497d-ac71-919bf39d939d","Management Group Reader Role","Builtin","0","","","/","false","False","Microsoft.Management/managementGroups/read; Microsoft.Management/managementGroups/subscriptions/read","","",""
"Media Services Account Administrator","054126f8-9a2b-4f1c-a9ad-eca461f08466","Create, read, modify, and delete Media Services accounts; read-only access to other Media Services resources.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Insights/metrics/read; Microsoft.Insights/metricDefinitions/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Media/mediaservices/*/read; Microsoft.Media/mediaservices/assets/listStreamingLocators/action; Microsoft.Media/mediaservices/streamingLocators/listPaths/action; Microsoft.Media/mediaservices/write; Microsoft.Media/mediaservices/delete; Microsoft.Media/mediaservices/privateEndpointConnectionsApproval/action; Microsoft.Media/mediaservices/privateEndpointConnections/*","","",""
"Media Services Live Events Administrator","532bc159-b25e-42c0-969e-a1d439f60d77","Create, read, modify, and delete Live Events, Assets, Asset Filters, and Streaming Locators; read-only access to other Media Services resources.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Insights/metrics/read; Microsoft.Insights/metricDefinitions/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Media/mediaservices/*/read; Microsoft.Media/mediaservices/assets/*; Microsoft.Media/mediaservices/assets/assetfilters/*; Microsoft.Media/mediaservices/streamingLocators/*; Microsoft.Media/mediaservices/liveEvents/*","Microsoft.Media/mediaservices/assets/getEncryptionKey/action; Microsoft.Media/mediaservices/streamingLocators/listContentKeys/action","",""
"Media Services Media Operator","e4395492-1534-4db2-bedf-88c14621589c","Create, read, modify, and delete Assets, Asset Filters, Streaming Locators, and Jobs; read-only access to other Media Services resources.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Insights/metrics/read; Microsoft.Insights/metricDefinitions/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Media/mediaservices/*/read; Microsoft.Media/mediaservices/assets/*; Microsoft.Media/mediaservices/assets/assetfilters/*; Microsoft.Media/mediaservices/streamingLocators/*; Microsoft.Media/mediaservices/transforms/jobs/*","Microsoft.Media/mediaservices/assets/getEncryptionKey/action; Microsoft.Media/mediaservices/streamingLocators/listContentKeys/action","",""
"Media Services Policy Administrator","c4bba371-dacd-4a26-b320-7250bca963ae","Create, read, modify, and delete Account Filters, Streaming Policies, Content Key Policies, and Transforms; read-only access to other Media Services resources. Cannot create Jobs, Assets or Streaming resources.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Insights/metrics/read; Microsoft.Insights/metricDefinitions/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Media/mediaservices/*/read; Microsoft.Media/mediaservices/assets/listStreamingLocators/action; Microsoft.Media/mediaservices/streamingLocators/listPaths/action; Microsoft.Media/mediaservices/accountFilters/*; Microsoft.Media/mediaservices/streamingPolicies/*; Microsoft.Media/mediaservices/contentKeyPolicies/*; Microsoft.Media/mediaservices/transforms/*","Microsoft.Media/mediaservices/contentKeyPolicies/getPolicyPropertiesWithSecrets/action","",""
"Media Services Streaming Endpoints Administrator","99dba123-b5fe-44d5-874c-ced7199a5804","Create, read, modify, and delete Streaming Endpoints; read-only access to other Media Services resources.","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Insights/metrics/read; Microsoft.Insights/metricDefinitions/read; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.ResourceHealth/availabilityStatuses/read; Microsoft.Media/mediaservices/*/read; Microsoft.Media/mediaservices/assets/listStreamingLocators/action; Microsoft.Media/mediaservices/streamingLocators/listPaths/action; Microsoft.Media/mediaservices/streamingEndpoints/*","","",""
"Microsoft Sentinel Automation Contributor","f4c81013-99ee-4d62-a7ee-b3f1f648599a","Microsoft Sentinel Automation Contributor","Builtin","0","","","/","false","False","Microsoft.Authorization/*/read; Microsoft.Logic/workflows/triggers/read; Microsoft.Logic/workflows/triggers/listCallbackUrl/action; Microsoft.Logic/workflows/runs/read; Microsoft.Web/sites/hostruntime/webhooks/api/workflows/triggers/read; Microsoft.Web/sites/hostruntime/webhooks/api/workflows/triggers/listCallbackUrl/action; Microsoft.Web/sites/hostruntime/webhooks/api/workflows/runs/read","","",""
"Microsoft Sentinel Contributor","ab8e14d6-4a74-4a29-9ba8-549422addade","Microsoft Sentinel Contributor","Builtin","0","","","/","false","False","Microsoft.SecurityInsights/*; Microsoft.OperationalInsights/workspaces/analytics/query/action; Microsoft.OperationalInsights/workspaces/*/read; Microsoft.OperationalInsights/workspaces/savedSearches/*; Microsoft.OperationsManagement/solutions/read; Microsoft.OperationalInsights/workspaces/query/read; Microsoft.OperationalInsights/workspaces/query/*/read; Microsoft.OperationalInsights/workspaces/dataSources/read; Microsoft.OperationalInsights/querypacks/*/read; Microsoft.Insights/workbooks/*; Microsoft.Insights/myworkbooks/read; Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*","","",""
"Microsoft Sentinel Reader","8d289c81-5878-46d4-8554-54e1e3d8b5cb","Microsoft Sentinel Reader","Builtin","0","","","/","false","False","Microsoft.SecurityInsights/*/read; Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action; Microsoft.SecurityInsights/threatIntelligence/indicators/query/action; Microsoft.SecurityInsights/threatIntelligence/queryIndicators/action; Microsoft.OperationalInsights/workspaces/analytics/query/action; Microsoft.OperationalInsights/workspaces/*/read; Microsoft.OperationalInsights/workspaces/LinkedServices/read; Microsoft.OperationalInsights/workspaces/savedSearches/read; Microsoft.OperationsManagement/solutions/read; Microsoft.OperationalInsights/workspaces/query/read; Microsoft.OperationalInsights/workspaces/query/*/read; Microsoft.OperationalInsights/querypacks/*/read; Microsoft.OperationalInsights/workspaces/dataSources/read; Microsoft.Insights/workbooks/read; Microsoft.Insights/myworkbooks/read; Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*","","",""
"Microsoft Sentinel Responder","3e150937-b8fe-4cfb-8069-0eaf05ecd056","Microsoft Sentinel Responder","Builtin","0","","","/","false","False","Microsoft.SecurityInsights/*/read; Microsoft.SecurityInsights/dataConnectorsCheckRequirements/action; Microsoft.SecurityInsights/automationRules/*; Microsoft.SecurityInsights/cases/*; Microsoft.SecurityInsights/incidents/*; Microsoft.SecurityInsights/threatIntelligence/indicators/appendTags/action; Microsoft.SecurityInsights/threatIntelligence/indicators/query/action; Microsoft.SecurityInsights/threatIntelligence/bulkTag/action; Microsoft.SecurityInsights/threatIntelligence/indicators/appendTags/action; Microsoft.SecurityInsights/threatIntelligence/indicators/replaceTags/action; Microsoft.SecurityInsights/threatIntelligence/queryIndicators/action; Microsoft.OperationalInsights/workspaces/analytics/query/action; Microsoft.OperationalInsights/workspaces/*/read; Microsoft.OperationalInsights/workspaces/dataSources/read; Microsoft.OperationalInsights/workspaces/savedSearches/read; Microsoft.OperationsManagement/solutions/read; Microsoft.OperationalInsights/workspaces/query/read; Microsoft.OperationalInsights/workspaces/query/*/read; Microsoft.OperationalInsights/workspaces/dataSources/read; Microsoft.OperationalInsights/querypacks/*/read; Microsoft.Insights/workbooks/read; Microsoft.Insights/myworkbooks/read; Microsoft.Authorization/*/read; Microsoft.Insights/alertRules/*; Microsoft.Resources/deployments/*; Microsoft.Resources/subscriptions/resourceGroups/read; Microsoft.Support/*","Microsoft.SecurityInsights/cases/*/Delete; Microsoft.SecurityInsights/incidents/*/Delete","",""
"Microsoft.Kubernetes connected cluster role","5548b2cf-c94c-4228-90ba-30851930a12f","Microsoft.Kubernetes connected cluster role.","Builtin","0","","","/","false","False","Microsoft.Kubernetes/connectedClusters/read; Microsoft.Kubernetes/connectedClusters/write; Microsoft.Kubernetes/connectedClusters/delete; Microsoft.Kubernetes/registeredSubscriptions/read","","",""
"Monitoring Contributor","749f88d5-cbae-40b8-bcfc-e573ddc772fa","Can read all monitoring data and update monitoring settings.","Builtin","0","","","/","false","False","*/read; Microsoft.AlertsManagement/alerts/*; Microsoft.AlertsManagement/alertsSummary/*; Microsoft.Insights/actiongroups/*; Microsoft.Insights/activityLogAlerts/*; Microsoft.Insights/AlertRules/*; Microsoft.Insights/components/*; Microsoft.Insights/dataCollectionEndpoints/*; Microsoft.Insights/dataCollectionRules/*; Microsoft.Insights/dataCollectionRuleAssociations/*; Microsoft.Insights/DiagnosticSettings/*; Microsoft.Insights/eventtypes/*; Microsoft.Insights/LogDefinitions/*; Microsoft.Insights/metricalerts/*; Microsoft.Insights/MetricDefinitions/*; Microsoft.Insights/Metrics/*; Microsoft.Insights/Register/Action; Microsoft.Insights/scheduledqueryrules/*; Microsoft.Insights/webtests/*; Microsoft.Insights/workbooks/*; Microsoft.Insights/workbooktemplates/*; Microsoft.Insights/privateLinkScopes/*; Microsoft.Insights/privateLinkScopeOperationStatuses/*; Microsoft.OperationalInsights/workspaces/write; Microsoft.OperationalInsights/workspaces/intelligencepacks/*; Microsoft.OperationalInsights/workspaces/savedSearches/*; Microsoft.OperationalInsights/workspaces/search/action; Microsoft.OperationalInsights/workspaces/sharedKeys/action; Microsoft.OperationalInsights/workspaces/storageinsightconfigs/*; Microsoft.Support/*; Microsoft.WorkloadMonitor/monitors/*; Microsoft.AlertsManagement/smartDetectorAlertRules/*; Microsoft.AlertsManagement/actionRules/*; Microsoft.AlertsManagement/smartGroups/*; Microsoft.AlertsManagement/migrateFromSmartDetection/*","","",""
