"Type","ScopeMGLevel","Scope","ScopeId","PolicyDisplayName","PolicyDefinitionName","PolicyDefinitionId","PolicyEffect","PolicyCategory","UniqueAssignments","UsedInPolicySetsCount","UsedInPolicySet4CSV","CreatedOn","CreatedBy","UpdatedOn","UpdatedBy"
"BuiltIn","","","","Configure Kubernetes clusters with specified GitOps configuration using HTTPS secrets","a6f560f4-f582-4b67-b123-a37dcd1bf7ea","/providers/microsoft.authorization/policydefinitions/a6f560f4-f582-4b67-b123-a37dcd1bf7ea","Default: deployIfNotExists; Allowed: deployIfNotExists,auditIfNotExists,disabled","Kubernetes","0","0","","","","",""
"BuiltIn","","","","Configure Machine Learning computes to disable local authentication methods","a6f9a2d0-cff7-4855-83ad-4cd750666512","/providers/microsoft.authorization/policydefinitions/a6f9a2d0-cff7-4855-83ad-4cd750666512","Default: Modify; Allowed: Modify,Disabled","Machine Learning","0","0","","","","",""
"BuiltIn","","","","Auditing on SQL server should be enabled","a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9","/providers/microsoft.authorization/policydefinitions/a6fb4358-5bf4-4ad7-ba82-2cd2f41ce5e9","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","SQL","0","22","[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92); [Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b); [Deprecated]: DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133); [Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6); [Preview]: SWIFT CSP-CSCF v2020 (/providers/microsoft.authorization/policysetdefinitions/3e0c67fc-8c7c-406c-89bd-6b6bdc986a22); Azure Security Benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8); Canada Federal PBMM (/providers/microsoft.authorization/policysetdefinitions/4c4a5f27-de81-430b-b4e5-9cbd50595a87); CIS Microsoft Azure Foundations Benchmark v1.1.0 (/providers/microsoft.authorization/policysetdefinitions/1a5bb27d-173f-493e-9568-eb56638dde4d); CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c); CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); HITRUST/HIPAA (/providers/microsoft.authorization/policysetdefinitions/a169a624-5599-4385-a696-c8d643089fab); IRS1075 September 2016 (/providers/microsoft.authorization/policysetdefinitions/105e0327-6175-4eb2-9af4-1fba43bdb39d); ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2); ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2); New Zealand ISM Restricted (/providers/microsoft.authorization/policysetdefinitions/d1a462af-7e6d-4901-98ac-61570b4ed22a); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f); PCI v3.2.1:2018 (/providers/microsoft.authorization/policysetdefinitions/496eeda9-8f2f-4d5e-8dfd-204f0a92ed41); UK OFFICIAL and UK NHS (/providers/microsoft.authorization/policysetdefinitions/3937f550-eedd-4639-9c5e-294358be442e)","","","",""
"BuiltIn","","","","Virtual machines should have the Log Analytics extension installed","a70ca396-0a34-413a-88e1-b956c1e683be","/providers/microsoft.authorization/policydefinitions/a70ca396-0a34-413a-88e1-b956c1e683be","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Monitoring","0","6","[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92); [Deprecated]: DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133); [Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6); CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de); HITRUST/HIPAA (/providers/microsoft.authorization/policysetdefinitions/a169a624-5599-4385-a696-c8d643089fab); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9)","","","",""
"BuiltIn","","","","[Deprecated]: Enforce internal load balancers in AKS","a74d8f00-2fd9-4ce4-968e-0ee1eb821698","/providers/microsoft.authorization/policydefinitions/a74d8f00-2fd9-4ce4-968e-0ee1eb821698","Default: EnforceRegoPolicy; Allowed: EnforceRegoPolicy,Disabled","Kubernetes service","0","0","","","","",""
"BuiltIn","","","","Azure Media Services accounts should use an API that supports Private Link","a77d8bb4-8d22-4bc1-a884-f582a705b480","/providers/microsoft.authorization/policydefinitions/a77d8bb4-8d22-4bc1-a884-f582a705b480","Default: Audit; Allowed: Audit,Deny,Disabled","Media Services","0","0","","","","",""
"BuiltIn","","","","Azure DDoS Protection Standard should be enabled","a7aca53f-2ed4-4466-a25e-0b45ade68efd","/providers/microsoft.authorization/policydefinitions/a7aca53f-2ed4-4466-a25e-0b45ade68efd","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Security Center","0","15","[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92); [Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b); [Deprecated]: DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133); [Preview]: Australian Government ISM PROTECTED (/providers/microsoft.authorization/policysetdefinitions/27272c0b-c225-4cc3-b8b0-f2534b093077); [Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6); [Preview]: SWIFT CSP-CSCF v2020 (/providers/microsoft.authorization/policysetdefinitions/3e0c67fc-8c7c-406c-89bd-6b6bdc986a22); Azure Security Benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8); Canada Federal PBMM (/providers/microsoft.authorization/policysetdefinitions/4c4a5f27-de81-430b-b4e5-9cbd50595a87); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); IRS1075 September 2016 (/providers/microsoft.authorization/policysetdefinitions/105e0327-6175-4eb2-9af4-1fba43bdb39d); New Zealand ISM Restricted (/providers/microsoft.authorization/policysetdefinitions/d1a462af-7e6d-4901-98ac-61570b4ed22a); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f); UK OFFICIAL and UK NHS (/providers/microsoft.authorization/policysetdefinitions/3937f550-eedd-4639-9c5e-294358be442e)","","","",""
"BuiltIn","","","","[Preview]: ChangeTracking extension should be installed on your Windows Arc machine","a7f5e735-d212-4c32-9229-d12bffbc7e00","/providers/microsoft.authorization/policydefinitions/a7f5e735-d212-4c32-9229-d12bffbc7e00","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Security Center","0","0","","","","",""
"BuiltIn","","","","Require encryption on Data Lake Store accounts","a7ff3161-0087-490a-9ad9-ad6217f4f43a","/providers/microsoft.authorization/policydefinitions/a7ff3161-0087-490a-9ad9-ad6217f4f43a","Fixed: deny","Data Lake","0","2","CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de); HITRUST/HIPAA (/providers/microsoft.authorization/policysetdefinitions/a169a624-5599-4385-a696-c8d643089fab)","","","",""
"BuiltIn","","","","SQL Managed Instance should have the minimal TLS version of 1.2","a8793640-60f7-487c-b5c3-1d37215905c4","/providers/microsoft.authorization/policydefinitions/a8793640-60f7-487c-b5c3-1d37215905c4","Default: Audit; Allowed: Audit,Disabled","SQL","0","1","[Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6)","","","",""
"BuiltIn","","","","[Deprecated]: Monitor unencrypted SQL databases in Azure Security Center","a8bef009-a5c9-4d0f-90d7-6018734e8a16","/providers/microsoft.authorization/policydefinitions/a8bef009-a5c9-4d0f-90d7-6018734e8a16","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Security Center","0","0","","","","",""
"BuiltIn","","","","Deploy Azure Policy Add-on to Azure Kubernetes Service clusters","a8eff44f-8c92-45c3-a3fb-9880802d67a7","/providers/microsoft.authorization/policydefinitions/a8eff44f-8c92-45c3-a3fb-9880802d67a7","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","Kubernetes","0","0","","","","",""
"BuiltIn","","","","SQL Managed Instances should avoid using GRS backup redundancy","a9934fd7-29f2-4e6d-ab3d-607ea38e9079","/providers/microsoft.authorization/policydefinitions/a9934fd7-29f2-4e6d-ab3d-607ea38e9079","Default: Deny; Allowed: Deny,Disabled","SQL","0","1","[Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6)","","","",""
"BuiltIn","","","","[Deprecated]: Show audit results from Windows VMs configurations in 'System Audit Policies - Detailed Tracking'","a9a33475-481d-4b81-9116-0bf02ffe67e8","/providers/microsoft.authorization/policydefinitions/a9a33475-481d-4b81-9116-0bf02ffe67e8","Fixed: auditIfNotExists","Guest Configuration","0","1","[Deprecated]: Audit Windows VMs that do not match Azure compute security baseline settings (/providers/microsoft.authorization/policysetdefinitions/d618d658-b2d0-410e-9e2e-bfbfd04d09fa)","","","",""
"BuiltIn","","","","Configure container registries to disable repository scoped access token.","a9b426fe-8856-4945-8600-18c5dd1cca2a","/providers/microsoft.authorization/policydefinitions/a9b426fe-8856-4945-8600-18c5dd1cca2a","Default: Modify; Allowed: Modify,Disabled","Container Registry","0","0","","","","",""
"BuiltIn","","","","Deploy network watcher when virtual networks are created","a9b99dd8-06c5-4317-8629-9d86a3c6e7d9","/providers/microsoft.authorization/policydefinitions/a9b99dd8-06c5-4317-8629-9d86a3c6e7d9","Fixed: DeployIfNotExists","Network","0","1","HITRUST/HIPAA (/providers/microsoft.authorization/policysetdefinitions/a169a624-5599-4385-a696-c8d643089fab)","","","",""
"BuiltIn","","","","MFA should be enabled on accounts with owner permissions on your subscription","aa633080-8b72-40c4-a2d7-d00c03e80bed","/providers/microsoft.authorization/policydefinitions/aa633080-8b72-40c4-a2d7-d00c03e80bed","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","Security Center","0","22","[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92); [Deprecated]: Azure Security Benchmark v2 (/providers/microsoft.authorization/policysetdefinitions/bb522ac1-bc39-4957-b194-429bcd3bcb0b); [Deprecated]: DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133); [Preview]: Australian Government ISM PROTECTED (/providers/microsoft.authorization/policysetdefinitions/27272c0b-c225-4cc3-b8b0-f2534b093077); [Preview]: RMIT Malaysia (/providers/microsoft.authorization/policysetdefinitions/97a6d4f1-3bed-4cf4-ac5b-0e444c0408d6); [Preview]: SWIFT CSP-CSCF v2020 (/providers/microsoft.authorization/policysetdefinitions/3e0c67fc-8c7c-406c-89bd-6b6bdc986a22); Azure Security Benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8); Canada Federal PBMM (/providers/microsoft.authorization/policysetdefinitions/4c4a5f27-de81-430b-b4e5-9cbd50595a87); CIS Microsoft Azure Foundations Benchmark v1.1.0 (/providers/microsoft.authorization/policysetdefinitions/1a5bb27d-173f-493e-9568-eb56638dde4d); CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c); CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); HITRUST/HIPAA (/providers/microsoft.authorization/policysetdefinitions/a169a624-5599-4385-a696-c8d643089fab); IRS1075 September 2016 (/providers/microsoft.authorization/policysetdefinitions/105e0327-6175-4eb2-9af4-1fba43bdb39d); ISO 27001:2013 (/providers/microsoft.authorization/policysetdefinitions/89c6cddc-1c73-4ac1-b19c-54d1a15a42f2); New Zealand ISM Restricted (/providers/microsoft.authorization/policysetdefinitions/d1a462af-7e6d-4901-98ac-61570b4ed22a); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f); PCI v3.2.1:2018 (/providers/microsoft.authorization/policysetdefinitions/496eeda9-8f2f-4d5e-8dfd-204f0a92ed41); UK OFFICIAL and UK NHS (/providers/microsoft.authorization/policysetdefinitions/3937f550-eedd-4639-9c5e-294358be442e)","","","",""
"BuiltIn","","","","[Deprecated]: Ensure that Register with Azure Active Directory is enabled on WEB App","aa81768c-cb87-4ce2-bfaa-00baa10d760c","/providers/microsoft.authorization/policydefinitions/aa81768c-cb87-4ce2-bfaa-00baa10d760c","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","App Service","0","0","","","","",""
"BuiltIn","","","","Configure IoT Hub device provisioning instances to use private DNS zones","aaa64d2d-2fa3-45e5-b332-0b031b9b30e8","/providers/microsoft.authorization/policydefinitions/aaa64d2d-2fa3-45e5-b332-0b031b9b30e8","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","Internet of Things","0","1","Configure Azure PaaS services to use private DNS zones (/providers/microsoft.management/managementgroups/alz/providers/microsoft.authorization/policysetdefinitions/deploy-private-dns-zones)","","","",""
"BuiltIn","","","","[Deprecated]: Ensure that 'PHP version' is the latest, if used as a part of the Function app","ab965db2-d2bf-4b64-8b39-c38ec8179461","/providers/microsoft.authorization/policydefinitions/ab965db2-d2bf-4b64-8b39-c38ec8179461","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","App Service","0","0","","","","",""
"BuiltIn","","","","[Preview]: Configure Arc machines to automatically create the Security Center user-defined pipeline for Azure Monitor Agent","aba46665-c3a7-4319-ace1-a0282deebac2","/providers/microsoft.authorization/policydefinitions/aba46665-c3a7-4319-ace1-a0282deebac2","Default: DeployIfNotExists; Allowed: DeployIfNotExists,Disabled","Security Center","0","0","","","","",""
"BuiltIn","","","","[Deprecated]: Automatic provisioning of security monitoring agent","abcc6037-1fc4-47f6-aac5-89706589be24","/providers/microsoft.authorization/policydefinitions/abcc6037-1fc4-47f6-aac5-89706589be24","Fixed: AuditIfNotExists","Security Center","0","0","","","","",""
"BuiltIn","","","","Azure SQL Database should have Azure Active Directory Only Authentication enabled","abda6d70-9778-44e7-84a8-06713e6db027","/providers/microsoft.authorization/policydefinitions/abda6d70-9778-44e7-84a8-06713e6db027","Default: Audit; Allowed: Audit,Deny,Disabled","SQL","0","0","","","","",""
"BuiltIn","","","","Azure Defender for SQL should be enabled for unprotected Azure SQL servers","abfb4388-5bf4-4ad7-ba82-2cd2f41ceae9","/providers/microsoft.authorization/policydefinitions/abfb4388-5bf4-4ad7-ba82-2cd2f41ceae9","Default: AuditIfNotExists; Allowed: AuditIfNotExists,Disabled","SQL","0","17","[Deprecated]: Azure Security Benchmark v1 (/providers/microsoft.authorization/policysetdefinitions/42a694ed-f65e-42b2-aa9e-8052e9740a92); [Deprecated]: DoD Impact Level 4 (/providers/microsoft.authorization/policysetdefinitions/8d792a84-723c-4d92-a3c3-e4ed16a2d133); [Preview]: Australian Government ISM PROTECTED (/providers/microsoft.authorization/policysetdefinitions/27272c0b-c225-4cc3-b8b0-f2534b093077); [Preview]: SWIFT CSP-CSCF v2020 (/providers/microsoft.authorization/policysetdefinitions/3e0c67fc-8c7c-406c-89bd-6b6bdc986a22); Azure Security Benchmark (/providers/microsoft.authorization/policysetdefinitions/1f3afdf9-d0c9-4c3d-847f-89da613e70a8); Canada Federal PBMM (/providers/microsoft.authorization/policysetdefinitions/4c4a5f27-de81-430b-b4e5-9cbd50595a87); CIS Microsoft Azure Foundations Benchmark v1.1.0 (/providers/microsoft.authorization/policysetdefinitions/1a5bb27d-173f-493e-9568-eb56638dde4d); CIS Microsoft Azure Foundations Benchmark v1.3.0 (/providers/microsoft.authorization/policysetdefinitions/612b5213-9160-4969-8578-1518bd2a000c); CMMC Level 3 (/providers/microsoft.authorization/policysetdefinitions/b5629c75-5c77-4422-87b9-2509e680f8de); FedRAMP High (/providers/microsoft.authorization/policysetdefinitions/d5264498-16f4-418a-b659-fa7ef418175f); FedRAMP Moderate (/providers/microsoft.authorization/policysetdefinitions/e95f5a9f-57ad-4d03-bb0b-b1d16db93693); IRS1075 September 2016 (/providers/microsoft.authorization/policysetdefinitions/105e0327-6175-4eb2-9af4-1fba43bdb39d); New Zealand ISM Restricted (/providers/microsoft.authorization/policysetdefinitions/d1a462af-7e6d-4901-98ac-61570b4ed22a); NIST SP 800-171 Rev. 2 (/providers/microsoft.authorization/policysetdefinitions/03055927-78bd-4236-86c0-f36125a10dc9); NIST SP 800-53 Rev. 4 (/providers/microsoft.authorization/policysetdefinitions/cf25b9c1-bd23-4eb6-bd2c-f4f3ac644a5f); NIST SP 800-53 Rev. 5 (/providers/microsoft.authorization/policysetdefinitions/179d1daa-458f-4e47-8086-2a68d0d6c38f); UK OFFICIAL and UK NHS (/providers/microsoft.authorization/policysetdefinitions/3937f550-eedd-4639-9c5e-294358be442e)","","","",""
